Well Name,Depth,Facies,GR,AC,DEN,CNL,LLS,LLD,K
JY11-4,2342.125,1,196.875,253.184,2.558,13.806,50.209,53.468,2.728
JY11-4,2342.25,1,201.49,254.494,2.557,13.43,47.999,50.771,2.745
JY11-4,2342.375,1,204.439,255.558,2.56,12.901,43.716,45.95,2.779
JY11-4,2343.125,1,204.158,255.435,2.563,12.552,38.409,40.307,2.815
JY11-4,2343.25,1,199.854,253.041,2.566,12.339,34.831,36.805,2.844
JY11-4,2343.375,1,191.476,248.557,2.569,11.965,34.969,37.44,2.838
JY11-4,2344.25,1,182.745,245.123,2.572,11.355,39.639,42.904,2.776
JY11-4,2344.375,1,177.904,244.055,2.576,10.909,46.609,50.536,2.682
JY11-4,2344.5,1,180.647,244.524,2.577,10.898,51.56,55.708,2.572
JY11-4,2345.375,1,189.015,246.284,2.578,11.27,51.84,55.787,2.389
JY11-4,2345.5,1,200.906,249.611,2.585,11.586,41.945,45.122,2.259
JY11-4,2345.625,1,196.245,248.016,2.591,11.429,39.857,42.869,2.439
JY11-4,2347.625,1,174.314,249.049,2.543,11.057,42.804,45.794,2.015
JY11-4,2347.75,1,175.692,247.99,2.544,10.924,39.105,42.145,2.045
JY11-4,2347.875,1,167.934,246.477,2.543,11.862,60.53,65.546,2.227
JY11-4,2348.5,1,171.757,245.444,2.531,11.41,60.197,64.608,2.2
JY11-4,2348.625,1,176.881,244.913,2.52,10.734,53.886,56.911,2.18
JY11-4,2348.75,1,197.305,245.833,2.505,9.876,13.949,15.203,2.066
JY11-4,2350.125,1,196.232,247.136,2.504,9.892,16.173,17.564,2.035
JY11-4,2350.25,1,196.303,249.751,2.507,10.266,18.933,20.668,1.993
JY11-4,2350.375,1,216.699,251.314,2.487,11.035,88.46,96.385,1.698
JY11-4,2351.125,1,218.656,252.587,2.491,11.216,80.486,87.231,1.693
JY11-4,2351.25,1,217.274,253.937,2.496,11.293,69.349,74.48,1.696
JY11-4,2351.375,1,337.253,264.497,2.477,13.669,25.895,28.792,1.71
JY11-4,2352.25,1,356.106,258.039,2.472,13.389,35.627,39.363,1.533
JY11-4,2352.375,1,343.032,246.535,2.488,12.503,43.925,48.038,1.458
JY11-4,2352.5,1,195.852,257.657,2.524,12.77,11.656,12.511,1.908
JY11-4,2353.25,1,190.887,255.75,2.511,12.363,13.055,14.354,1.963
JY11-4,2353.375,1,183.363,250.557,2.503,11.274,18.899,20.739,2.013
JY11-4,2353.5,1,180.706,244.078,2.519,10.201,28.232,30.898,1.234
JY11-4,2354.375,1,177.142,245.377,2.508,9.425,33.329,36.746,1.167
JY11-4,2354.5,1,181.327,246.697,2.499,9.398,40.489,44.516,1.204
JY11-4,2354.625,1,181.015,252.122,2.498,11.434,49.113,53.399,2.03
JY11-4,2355.625,1,174.749,249.314,2.498,10.891,50.362,54.643,2.142
JY11-4,2355.75,1,166.82,247.208,2.495,10.204,51.773,56.024,2.233
JY11-4,2355.875,1,120.891,258.705,2.56,15.3,15.749,15.442,2.12
JY11-4,2356.75,1,123.442,260.115,2.56,15.311,11.961,11.629,2.206
JY11-4,2356.875,1,130.404,263.127,2.555,15.373,8.598,8.435,2.28
JY41-5,2494.5,2,165.888,238.551,2.742,18.609,36.016,35.941,4.437
JY41-5,2494.625,2,164.232,238.706,2.745,18.517,35.66,35.624,4.403
JY41-5,2521,2,174.907,238.665,2.703,17.194,40.163,33.995,4.922
JY41-5,2521.125,2,176.183,238.368,2.7,17.181,39.414,33.401,5.1
JY41-5,2521.25,2,177.935,238.672,2.702,17.483,38.281,32.521,5.232
JY41-5,2522.375,2,187.919,245.654,2.699,19.4,23.136,19.484,5.453
JY41-5,2523.5,2,194.113,253.462,2.716,20.9,28.056,24.03,4.195
JY41-5,2525.125,2,174.938,251.576,2.703,21.156,33.351,30.595,4.962
JY41-5,2529.125,2,172.929,246.999,2.718,20.226,33.263,32.248,4.294
JY41-5,2535.125,2,173.179,253.212,2.714,21.792,24.077,22.567,5.536
JY41-5,2537,2,193.229,258.335,2.695,21.826,27.467,25.742,4.971
JY41-5,2537.125,2,194.289,258.538,2.695,21.375,28.017,26.251,4.918
JY41-5,2539,2,189.167,259.999,2.706,19.994,15.535,14.715,5.045
JY41-5,2539.125,2,190.624,260.012,2.696,19.177,17.626,16.45,5.115
JY41-5,2541.5,2,198.955,259.219,2.71,19.314,38.876,35.996,5.58
JY41-5,2541.625,2,195.759,259.344,2.709,19.352,39.047,36.041,5.455
JY41-5,2541.75,2,193.833,259.454,2.709,19.167,38.665,35.568,5.324
JY41-5,2542.625,2,213.597,257.861,2.691,19.044,20.896,19.16,5.473
JY41-5,2542.75,2,213.005,257.608,2.684,19.249,19.837,18.126,5.372
JY41-5,2542.875,2,211.356,257.574,2.675,19.219,18.55,16.976,5.183
JY41-5,2543.375,2,208.361,259.004,2.651,18.332,15.188,13.415,4.18
JY41-5,2543.5,2,207.693,259.275,2.645,18.468,11.56,10.17,4.06
JY41-5,2543.625,2,204.293,259.335,2.643,18.153,8.619,7.795,4.016
JY41-5,2544.375,2,193.576,255.294,2.67,19.687,32.334,30.398,4.472
JY41-5,2545.25,2,181.529,261.384,2.661,19.736,26.11,24.679,5.495
JY41-5,2545.375,2,183.592,261.623,2.664,18.919,28.722,26.93,5.624
JY41-5,2545.5,2,185.671,261.727,2.666,18.444,29.283,27.162,5.668
JY41-5,2546,2,186.347,258.892,2.645,19.365,15.716,14.727,5.159
JY41-5,2546.125,2,188.056,257.383,2.64,18.556,15.966,15.191,5.001
JY41-5,2548.875,2,209.681,268.286,2.661,19.501,37.134,35.233,5.333
JY41-5,2549,2,226.167,272.177,2.628,19.771,19.643,18.635,4.753
JY41-5,2549.125,2,227.265,272.069,2.622,18.995,16.357,15.747,4.563
JY41-5,2550,2,224.231,271.349,2.617,18.242,15.604,15.272,4.263
JY41-5,2552.25,2,236.308,262.619,2.651,17.923,28.567,26.574,4.314
JY41-5,2552.375,2,238.167,263.646,2.653,18.859,23.686,21.617,4.29
JY41-5,2553.25,2,233.436,264.675,2.649,19.509,17.091,15.461,4.248
JY41-5,2553.375,2,189.345,266.035,2.69,18.002,32.813,30.254,4.409
JY41-5,2553.5,2,194.573,267.743,2.686,17.587,25.437,23.231,4.277
JY41-5,2554,2,202.383,269.929,2.681,18.043,18.681,17.12,4.135
JY41-5,2554.125,2,201.701,274.962,2.66,20.837,18.336,17.153,4.124
JY41-5,2554.25,2,199.152,275.312,2.656,19.748,19.45,18.061,4.166
JY41-5,2554.5,2,200.275,275.912,2.654,19.044,19.369,17.974,4.231
JY41-5,2554.625,2,210.141,277.714,2.651,19.031,19.101,17.891,4.399
JY41-5,2554.75,2,214.849,278.49,2.649,19.108,19.229,17.997,4.436
JY41-5,2556,2,215.899,278.956,2.648,19.125,19.027,17.758,4.459
JY41-5,2556.125,2,203.313,275.996,2.65,20.228,32.877,30.394,4.418
JY41-5,2556.25,2,207.325,276.358,2.65,20.386,32.952,30.452,4.35
JY41-5,2557.125,2,211.89,275.105,2.669,19.957,32.826,30.509,4.227
JY41-5,2558.5,3,185.071,257.583,2.707,20.078,36.339,33.871,4.416
JY41-5,2558.625,3,182.01,256.205,2.718,19.262,35.468,32.706,4.349
JY41-5,2559.125,2,213.233,266.65,2.67,21.723,20.124,18.838,4.465
JY41-5,2559.25,2,216.993,269.823,2.652,22.391,21.055,19.86,4.414
JY41-5,2560,2,217.087,271.58,2.641,21.995,23.626,22.322,4.37
JY41-5,2560.125,2,201.586,269.349,2.663,18.766,31.048,28.722,4.129
JY41-5,2560.25,2,203.269,268.205,2.666,18.426,29.168,26.831,4.079
JY41-5,2561,2,203.825,266.862,2.669,18.35,26.296,24.137,4.072
JY41-5,2561.125,2,199.503,263.025,2.675,19.828,24.466,22.568,4.572
JY41-5,2561.25,2,201.476,263.584,2.67,20.262,24.772,22.627,4.664
JY41-5,2562,2,202.295,264.03,2.671,20.991,23.02,20.878,4.717
JY41-5,2562.125,2,199.093,261.659,2.681,18.572,30.383,28.189,4.614
JY41-5,2562.25,2,196.023,259.733,2.665,18.474,32.245,29.722,4.547
JY41-5,2566,2,160.523,238.058,2.671,14.808,58.196,55.113,3.891
JY41-5,2566.125,2,172.429,243.33,2.646,14.826,56.069,54.162,3.737
JY41-5,2566.25,2,174.058,242.662,2.641,14.629,56.305,54.41,3.608
JY41-5,2566.875,2,171.844,242.635,2.633,14.091,56.758,55.217,3.158
JY41-5,2567.625,1,172.628,243.134,2.633,13.938,57.152,55.571,3.193
JY41-5,2567.75,1,164.314,244.245,2.65,13.087,46.486,45.144,3.704
JY41-5,2567.875,1,164.189,244.276,2.647,13.345,48.031,46.725,3.784
JY41-5,2568.625,1,164.181,244.227,2.644,13.796,50.365,48.991,3.845
JY41-5,2568.75,1,181.129,245.416,2.628,14.075,20.902,19.428,3.902
JY41-5,2568.875,1,181.484,244.744,2.625,14.378,17.789,16.957,3.934
JY41-5,2570,1,179.584,243.47,2.618,14.357,19.879,19.28,3.921
JY41-5,2571.25,2,178.96,235.445,2.658,13.163,45.639,42.764,3.852
JY41-5,2571.375,2,164.553,231.103,2.691,12.755,45.439,42.176,4.126
JY41-5,2571.5,2,167.477,233.485,2.684,13.613,45.676,42.095,4.207
JY41-5,2572.125,2,171.507,235.824,2.676,14.173,43.489,39.985,4.289
JY41-5,2573.125,2,179.445,238.496,2.636,14.667,41.292,38.396,3.472
JY41-5,2573.25,2,175.719,238.031,2.635,14.546,49.027,45.041,3.486
JY41-5,2574.25,1,169.824,239.641,2.644,14.017,61.463,56.578,3.914
JY41-5,2576.375,2,169.647,235.154,2.653,13.01,64.783,59.97,3.885
JY41-5,2576.5,2,166.337,233.593,2.664,12.864,40.729,36.368,3.482
JY41-5,2576.625,2,166.2,234.225,2.66,13.618,27.373,24.518,3.43
JY41-5,2577.625,1,172.173,239.874,2.622,14.198,59.07,56.92,4.299
JY41-5,2578.375,1,170.322,239.725,2.623,13.515,58.83,57.329,4.275
JY41-5,2578.5,1,176.621,242.061,2.624,14.213,56.245,54.601,4.04
JY41-5,2578.625,1,175.189,242.531,2.617,14.668,53.262,51.606,3.959
JY41-5,2579.375,1,172.771,242.4,2.62,14.918,50.912,49.298,3.858
JY41-5,2579.5,1,172.552,243.682,2.634,13.955,49.831,47.518,3.76
JY41-5,2579.625,1,182.054,245.784,2.632,14.52,46.198,44.045,3.791
JY41-5,2580.125,1,188.941,247.3,2.637,15.495,44.63,42.717,3.783
JY41-5,2580.25,1,173.683,247.552,2.64,13.407,49.259,46.669,3.349
JY41-5,2580.375,1,170.007,248.977,2.646,12.505,45.211,42.651,3.413
JY41-5,2583,1,177.455,259.094,2.616,17.547,52.99,49.963,3.548
JY41-5,2583.125,1,174.52,258.302,2.601,15.547,15.007,13.695,3.826
JY41-5,2583.25,1,176.783,260.133,2.602,15.593,13.05,12.426,3.958
JY41-5,2584,1,181.318,262.086,2.604,15.973,16.678,16.301,4.067
JY41-5,2584.125,1,173.995,259.973,2.638,15.657,54.703,51.617,3.759
JY41-5,2585,1,183.465,259.502,2.607,14.485,45.649,43.133,3.802
JY41-5,2585.125,1,181.611,259.835,2.605,14.416,46.683,44.31,3.738
JY41-5,2585.875,1,178.709,260.021,2.602,14.531,48.949,46.669,3.681
JY41-5,2586,1,175.467,257.939,2.587,14.508,64.355,61.872,3.354
JY41-5,2586.125,1,175.689,257.554,2.585,14.687,63.545,61.178,3.238
JY41-5,2587.5,1,178.931,253.753,2.607,13.39,61.299,60.897,3.118
JY41-5,2587.625,1,174.865,255.242,2.579,14.177,58.543,57.912,3.461
JY41-5,2587.75,1,177.89,255.735,2.579,14.128,58.425,57.719,3.547
JY41-5,2588.25,1,182.521,255.841,2.581,13.792,58.208,57.518,3.588
JY41-5,2588.375,1,182.611,256.147,2.573,13.862,54.634,54.7,3.204
JY41-5,2588.5,1,182.077,256.884,2.574,13.879,54.337,54.405,3.098
JY41-5,2590,1,196.425,261.303,2.587,14.499,56.875,55.663,4.234
JY41-5,2590.125,1,199.122,263.684,2.577,14.329,42.431,39.265,4.313
JY41-5,2590.25,1,203.248,265.595,2.584,14.715,28.566,26.018,4.098
JY41-5,2590.75,1,207.846,267.631,2.6,15.637,17.94,16.413,3.852
JY41-5,2590.875,1,206.391,265.292,2.613,15.703,29.025,28.427,3.303
JY41-5,2591,1,206.396,263.224,2.602,14.308,35.667,34.534,3.249
JY41-5,2592.875,1,192.166,247.448,2.651,13.425,33.896,32.371,3.362
JY41-5,2594.125,2,204.756,239.814,2.612,11.95,57.41,55.1,3.112
JY41-5,2594.25,2,205.576,240.681,2.614,11.914,59.195,56.968,2.975
JY41-5,2594.875,2,202.104,241.135,2.622,12.022,63.205,60.799,2.932
JY41-5,2595,2,199.093,237.712,2.612,12.037,41.81,39.565,3.077
JY41-5,2596.875,1,191.861,242.734,2.611,14.338,28.818,28.971,3.408
JY41-5,2597,1,182.962,240.586,2.588,11.922,56.746,56.718,3.156
JY41-5,2597.125,1,178.033,239.958,2.586,11.279,65.71,64.784,3.076
JY41-5,2597.5,1,174.576,239.94,2.589,11.376,62.408,60.685,3.114
JY41-5,2597.625,1,176.678,241.866,2.592,12.736,37.334,36.182,3.319
JY41-5,2597.75,1,177.352,242.261,2.591,12.671,40.362,39.382,3.329
JY41-5,2598,1,177.064,242.365,2.589,12.319,46.892,45.505,3.32
JY41-5,2598.125,1,179.621,242.955,2.588,11.172,44.843,42.234,3.226
JY41-5,2598.25,1,186.635,243.763,2.594,10.958,33.346,31.058,3.227
JY41-5,2599,1,197.623,244.817,2.61,11.384,22.735,21.26,3.363
JY41-5,2599.125,1,189.561,243.856,2.621,12.205,25.713,24.07,3.244
JY41-5,2599.25,1,190.65,242.753,2.623,12.21,21.496,20.208,3.147
JY41-5,2600.25,1,215.668,244.925,2.561,12.203,66.018,64.055,3.423
JY41-5,2600.375,1,218.968,245.006,2.562,12.161,65.471,63.408,3.409
JY41-5,2601.25,1,221.128,245.276,2.561,12.064,64.574,62.297,3.435
JY41-5,2601.375,1,208.536,244.58,2.554,11.922,27.313,26.861,3.138
JY41-5,2601.5,1,204.895,244.382,2.559,12.068,37.564,36.869,3.05
JY41-5,2602.125,1,201.955,244.504,2.565,12.413,46.079,44.547,2.994
JY41-5,2602.375,1,215.713,246.327,2.558,12.197,28.301,28.051,3.012
JY41-5,2602.875,1,212.872,245.661,2.549,12.014,38.688,38.304,2.984
JY41-5,2603,1,199.345,245.908,2.55,12.757,53.948,53.105,2.719
JY41-5,2603.125,1,202.089,246.521,2.544,12.515,54.892,53.899,2.683
JY41-5,2603.375,1,206.246,246.97,2.542,12.184,55.459,54.024,2.671
JY41-5,2603.625,1,211.615,246.821,2.555,11.982,31.098,29.406,2.856
JY41-5,2604.625,1,209.679,245.937,2.559,12.18,21.955,20.973,2.902
JY41-5,2604.75,1,207.178,242.944,2.557,10.787,52.464,50.98,3.673
JY41-5,2604.875,1,215.454,243.753,2.556,11.443,41.459,39.871,4.057
JY41-5,2605.625,1,221.195,243.723,2.564,11.9,31.353,30.042,4.299
JY41-5,2606.75,1,230.913,249.027,2.549,12.636,22.545,21.963,2.835
JY41-5,2606.875,1,227.116,249.364,2.549,12.626,21.062,20.479,2.682
JY41-5,2607.625,1,224.172,249.535,2.545,12.515,19.765,19.311,2.56
JY41-5,2607.75,1,223.06,251.188,2.525,12.793,25.578,25.679,2.802
JY41-5,2607.875,1,222.867,251.252,2.527,12.782,31.727,31.984,2.848
JY41-5,2608.625,1,222.311,250.928,2.53,12.505,39.811,40.075,2.897
JY41-5,2608.75,1,203.647,244.484,2.532,10.085,50.671,49.405,3.082
JY41-5,2608.875,1,199.438,244.347,2.543,10.029,40.297,39.255,3.061
JY41-5,2609.5,1,198.176,244.24,2.554,10.111,33.298,32.699,3.06
JY41-5,2609.625,1,175.398,241.019,2.573,9.939,45.034,44.87,2.905
JY41-5,2609.75,1,182.158,241.498,2.562,9.948,46.845,46.698,2.849
JY41-5,2610.5,1,188.019,242.216,2.546,10.328,51.016,51.025,2.832
JY41-5,2610.625,1,205.167,248.024,2.527,9.634,21.39,20.219,2.9
JY41-5,2610.75,1,215.214,249.208,2.535,10.445,13.954,13.246,2.838
JY41-5,2611.5,1,224.492,249.54,2.534,11.313,10.969,10.61,2.824
JY41-5,2611.625,1,247.499,246.207,2.501,10.774,25.351,24.895,2.961
JY41-5,2611.75,1,247.18,246.25,2.494,10.932,26.115,25.292,2.913
JY41-5,2612.5,1,245.463,246.578,2.498,11.065,23.249,22.322,2.876
JY41-5,2612.625,1,231.26,252.164,2.494,11.267,13.88,13.579,3.457
JY41-5,2612.75,1,236.597,252.315,2.485,11.371,15.168,15.146,3.357
JY41-5,2613.5,1,242.518,252.026,2.479,11.466,21.176,21.534,3.251
JY41-5,2613.625,1,240.104,247.168,2.491,9.919,63.978,63.79,3.071
JY41-5,2613.75,1,235.295,246.424,2.485,9.894,66.97,66.788,2.936
JY41-5,2614.625,1,232.853,246.094,2.478,9.808,71.816,71.342,2.811
JY41-5,2614.75,1,342.241,265.573,2.489,12.722,14.338,13.774,4.348
JY41-5,2614.875,1,383.445,267.251,2.459,13.419,15.119,14.654,4.299
JY41-5,2616.625,1,188.415,252.166,2.472,10.204,19.568,19.422,1.329
JY41-5,2616.75,1,182.427,250.89,2.48,9.304,26.249,25.627,1.297
