Well Name,Depth,Facies,GR,AC,DEN,CNL,LLS,LLD,K
JY11-4,2334.625,1,172.97,234.333,2.635,12.029,68.253,73.854,3.577
JY11-4,2336.5,1,170.419,240.527,2.586,11.811,41.008,43.707,2.706
JY11-4,2336.625,1,172.534,239.605,2.583,11.853,38.809,41.292,2.764
JY11-4,2336.75,1,198.556,253.737,2.617,14.963,20.998,22.306,3.318
JY11-4,2337.125,1,197.41,253.592,2.614,14.562,23.697,25.396,3.133
JY11-4,2337.25,1,192.841,251.304,2.611,13.773,28.091,30.067,2.881
JY11-4,2337.375,1,187.372,242.073,2.595,11.966,57.087,61.953,2.318
JY11-4,2339.625,1,200.515,251.951,2.569,12.163,64.857,69.131,2.698
JY11-4,2339.75,1,200.661,251.757,2.567,12.303,70.815,75.322,2.717
JY11-4,2339.875,1,203.276,256.572,2.572,12.264,29.508,31.547,2.795
JY11-4,2341.25,1,202.268,255.609,2.569,12.144,36.037,38.781,2.799
JY11-4,2341.375,1,198.601,254.336,2.567,12.315,44.653,47.934,2.788
JY11-4,2341.5,1,192.571,252.486,2.561,13.719,51.557,55.041,2.733
JY11-4,2342.125,1,196.875,253.184,2.558,13.806,50.209,53.468,2.728
JY11-4,2342.25,1,201.49,254.494,2.557,13.43,47.999,50.771,2.745
JY11-4,2342.375,1,204.439,255.558,2.56,12.901,43.716,45.95,2.779
JY11-4,2343.125,1,204.158,255.435,2.563,12.552,38.409,40.307,2.815
JY11-4,2343.25,1,199.854,253.041,2.566,12.339,34.831,36.805,2.844
JY11-4,2343.375,1,191.476,248.557,2.569,11.965,34.969,37.44,2.838
JY11-4,2344.25,1,182.745,245.123,2.572,11.355,39.639,42.904,2.776
JY11-4,2344.375,1,177.904,244.055,2.576,10.909,46.609,50.536,2.682
JY11-4,2344.5,1,180.647,244.524,2.577,10.898,51.56,55.708,2.572
JY11-4,2345.375,1,189.015,246.284,2.578,11.27,51.84,55.787,2.389
JY11-4,2345.5,1,200.906,249.611,2.585,11.586,41.945,45.122,2.259
JY11-4,2345.625,1,196.245,248.016,2.591,11.429,39.857,42.869,2.439
JY11-4,2347.625,1,174.314,249.049,2.543,11.057,42.804,45.794,2.015
JY11-4,2347.75,1,175.692,247.99,2.544,10.924,39.105,42.145,2.045
JY11-4,2347.875,1,167.934,246.477,2.543,11.862,60.53,65.546,2.227
JY11-4,2348.5,1,171.757,245.444,2.531,11.41,60.197,64.608,2.2
JY11-4,2348.625,1,176.881,244.913,2.52,10.734,53.886,56.911,2.18
JY11-4,2348.75,1,197.305,245.833,2.505,9.876,13.949,15.203,2.066
JY11-4,2350.125,1,196.232,247.136,2.504,9.892,16.173,17.564,2.035
JY11-4,2350.25,1,196.303,249.751,2.507,10.266,18.933,20.668,1.993
JY11-4,2352.5,1,195.852,257.657,2.524,12.77,11.656,12.511,1.908
JY11-4,2353.25,1,190.887,255.75,2.511,12.363,13.055,14.354,1.963
JY11-4,2353.375,1,183.363,250.557,2.503,11.274,18.899,20.739,2.013
JY11-4,2353.5,1,180.706,244.078,2.519,10.201,28.232,30.898,1.234
JY11-4,2354.375,1,177.142,245.377,2.508,9.425,33.329,36.746,1.167
JY11-4,2354.5,1,181.327,246.697,2.499,9.398,40.489,44.516,1.204
JY11-4,2354.625,1,181.015,252.122,2.498,11.434,49.113,53.399,2.03
JY11-4,2355.625,1,174.749,249.314,2.498,10.891,50.362,54.643,2.142
JY11-4,2355.75,1,166.82,247.208,2.495,10.204,51.773,56.024,2.233
JY11-4,2355.875,1,120.891,258.705,2.56,15.3,15.749,15.442,2.12
JY11-4,2356.75,1,123.442,260.115,2.56,15.311,11.961,11.629,2.206
JY11-4,2356.875,1,130.404,263.127,2.555,15.373,8.598,8.435,2.28
JY11-4,2357,1,177.772,282.766,2.543,17.732,21.49,22.612,4.249
JY41-5,2557.875,2,212.127,265.33,2.686,18.928,15.046,14.031,4.864
JY41-5,2558,2,206.949,263.805,2.696,18.054,15.208,14.427,4.774
JY41-5,2558.125,2,204.513,262.725,2.695,17.971,18.369,17.575,4.694
JY41-5,2558.25,2,200.94,261.501,2.691,18.928,24.682,23.527,4.604
JY41-5,2558.375,2,193.492,259.639,2.696,19.958,31.811,30.005,4.506
JY41-5,2558.5,2,185.071,257.583,2.707,20.078,36.339,33.871,4.416
JY41-5,2558.625,2,182.01,256.205,2.718,19.262,35.468,32.706,4.349
JY41-5,2558.75,2,185.571,256.586,2.719,18.637,30.717,28.14,4.346
JY41-5,2558.875,2,194.44,258.898,2.71,18.927,25.087,23.001,4.416
JY41-5,2559,2,204.926,262.689,2.691,20.236,21.38,19.789,4.474
JY41-5,2563,1,193.823,256.777,2.648,18.635,31.866,29.372,4.457
JY41-5,2563.125,1,204.875,234.661,2.65,15.364,38.067,36.184,3.754
JY41-5,2563.25,1,200.661,233.046,2.654,15.375,42.344,40.421,3.545
JY41-5,2563.75,1,192.464,231.648,2.66,14.778,49.387,47.151,3.294
JY41-5,2564.875,1,159.902,234.444,2.679,14.472,59.074,55.94,4.118
JY41-5,2565,1,160.393,236.269,2.674,14.663,58.538,55.428,4.014
JY41-5,2567.625,1,172.628,243.134,2.633,13.938,57.152,55.571,3.193
JY41-5,2567.75,1,164.314,244.245,2.65,13.087,46.486,45.144,3.704
JY41-5,2567.875,1,164.189,244.276,2.647,13.345,48.031,46.725,3.784
JY41-5,2568.625,1,164.181,244.227,2.644,13.796,50.365,48.991,3.845
JY41-5,2568.75,1,181.129,245.416,2.628,14.075,20.902,19.428,3.902
JY41-5,2568.875,1,181.484,244.744,2.625,14.378,17.789,16.957,3.934
JY41-5,2570,1,179.584,243.47,2.618,14.357,19.879,19.28,3.921
JY41-5,2570.125,1,194.686,237.19,2.644,14.167,47.294,44.964,3.705
JY41-5,2570.25,1,185.233,236.344,2.652,13.469,48.076,45.378,3.783
JY41-5,2574.125,1,171.511,237.796,2.637,14.311,51.817,47.384,3.512
JY41-5,2574.25,1,169.824,239.641,2.644,14.017,61.463,56.578,3.914
JY41-5,2574.375,1,165.928,239.22,2.642,13.837,54.998,50.404,3.968
JY41-5,2575.75,1,162.779,238.511,2.64,13.419,46.43,42.529,4.023
JY41-5,2575.875,1,178.003,235.485,2.65,14.568,55.844,52.091,4.335
JY41-5,2576,1,174.519,235.679,2.648,13.892,60.821,56.72,4.123
JY41-5,2577.375,1,166.478,235.434,2.656,14.198,20.097,18.435,3.444
JY41-5,2577.5,1,173.285,240.015,2.626,14.647,58.678,55.878,4.231
JY41-5,2577.625,1,172.173,239.874,2.622,14.198,59.07,56.92,4.299
JY41-5,2578.375,1,170.322,239.725,2.623,13.515,58.83,57.329,4.275
JY41-5,2578.5,1,176.621,242.061,2.624,14.213,56.245,54.601,4.04
JY41-5,2578.625,1,175.189,242.531,2.617,14.668,53.262,51.606,3.959
JY41-5,2579.375,1,172.771,242.4,2.62,14.918,50.912,49.298,3.858
JY41-5,2579.5,1,172.552,243.682,2.634,13.955,49.831,47.518,3.76
JY41-5,2579.625,1,182.054,245.784,2.632,14.52,46.198,44.045,3.791
JY41-5,2580.125,1,188.941,247.3,2.637,15.495,44.63,42.717,3.783
JY41-5,2580.25,1,173.683,247.552,2.64,13.407,49.259,46.669,3.349
JY41-5,2580.375,1,170.007,248.977,2.646,12.505,45.211,42.651,3.413
JY41-5,2583,1,177.455,259.094,2.616,17.547,52.99,49.963,3.548
JY41-5,2583.125,1,174.52,258.302,2.601,15.547,15.007,13.695,3.826
JY41-5,2583.25,1,176.783,260.133,2.602,15.593,13.05,12.426,3.958
JY41-5,2584,1,181.318,262.086,2.604,15.973,16.678,16.301,4.067
JY41-5,2584.125,1,173.995,259.973,2.638,15.657,54.703,51.617,3.759
JY41-5,2584.25,1,169.614,258.43,2.639,14.918,55.325,52.101,3.71
JY41-5,2584.875,1,168.014,257.437,2.633,14.566,54.668,51.34,3.71
JY41-5,2585,1,183.465,259.502,2.607,14.485,45.649,43.133,3.802
JY41-5,2585.125,1,181.611,259.835,2.605,14.416,46.683,44.31,3.738
JY41-5,2585.875,1,178.709,260.021,2.602,14.531,48.949,46.669,3.681
JY41-5,2586,1,175.467,257.939,2.587,14.508,64.355,61.872,3.354
JY41-5,2586.125,1,175.689,257.554,2.585,14.687,63.545,61.178,3.238
JY41-5,2587.5,1,178.931,253.753,2.607,13.39,61.299,60.897,3.118
JY41-5,2587.625,1,174.865,255.242,2.579,14.177,58.543,57.912,3.461
JY41-5,2587.75,1,177.89,255.735,2.579,14.128,58.425,57.719,3.547
JY41-5,2588.25,1,182.521,255.841,2.581,13.792,58.208,57.518,3.588
JY41-5,2588.375,1,182.611,256.147,2.573,13.862,54.634,54.7,3.204
JY41-5,2588.5,1,182.077,256.884,2.574,13.879,54.337,54.405,3.098
JY41-5,2590,1,196.425,261.303,2.587,14.499,56.875,55.663,4.234
JY41-5,2590.125,1,199.122,263.684,2.577,14.329,42.431,39.265,4.313
JY41-5,2590.25,1,203.248,265.595,2.584,14.715,28.566,26.018,4.098
JY41-5,2590.75,1,207.846,267.631,2.6,15.637,17.94,16.413,3.852
JY41-5,2590.875,1,206.391,265.292,2.613,15.703,29.025,28.427,3.303
JY41-5,2591,1,206.396,263.224,2.602,14.308,35.667,34.534,3.249
JY41-5,2592.875,1,192.166,247.448,2.651,13.425,33.896,32.371,3.362
JY41-5,2593,1,197.125,244.679,2.624,12.86,28.066,25.597,3.21
JY41-5,2593.125,1,196.612,244.407,2.625,13.017,21.835,19.99,3.342
JY41-5,2596.875,1,191.861,242.734,2.611,14.338,28.818,28.971,3.408
JY41-5,2597,1,182.962,240.586,2.588,11.922,56.746,56.718,3.156
JY41-5,2597.125,1,178.033,239.958,2.586,11.279,65.71,64.784,3.076
JY41-5,2597.5,1,174.576,239.94,2.589,11.376,62.408,60.685,3.114
JY41-5,2597.625,1,176.678,241.866,2.592,12.736,37.334,36.182,3.319
JY41-5,2597.75,1,177.352,242.261,2.591,12.671,40.362,39.382,3.329
JY41-5,2598,1,177.064,242.365,2.589,12.319,46.892,45.505,3.32
JY41-5,2598.125,1,179.621,242.955,2.588,11.172,44.843,42.234,3.226
JY41-5,2598.25,1,186.635,243.763,2.594,10.958,33.346,31.058,3.227
JY41-5,2599,1,197.623,244.817,2.61,11.384,22.735,21.26,3.363
JY41-5,2599.125,1,189.561,243.856,2.621,12.205,25.713,24.07,3.244
JY41-5,2599.25,1,190.65,242.753,2.623,12.21,21.496,20.208,3.147
JY41-5,2600.125,1,192.043,241.893,2.627,12.212,20.003,19.204,3.152
JY41-5,2603,1,199.345,245.908,2.55,12.757,53.948,53.105,2.719
JY41-5,2603.125,1,202.089,246.521,2.544,12.515,54.892,53.899,2.683
JY41-5,2603.375,1,206.246,246.97,2.542,12.184,55.459,54.024,2.671
JY41-5,2603.5,1,211.898,247.156,2.55,11.929,43.035,40.921,2.782
JY41-5,2603.625,1,211.615,246.821,2.555,11.982,31.098,29.406,2.856
JY41-5,2604.75,1,207.178,242.944,2.557,10.787,52.464,50.98,3.673
JY41-5,2604.875,1,215.454,243.753,2.556,11.443,41.459,39.871,4.057
JY41-5,2605.625,1,221.195,243.723,2.564,11.9,31.353,30.042,4.299
JY41-5,2605.75,1,214.896,241.951,2.571,12.882,37.438,35.923,3.744
JY41-5,2605.875,1,212.919,242.216,2.573,12.488,29.747,28.109,3.586
JY41-5,2606.625,1,215.747,242.794,2.575,11.969,20.804,19.578,3.494
JY41-5,2606.75,1,230.913,249.027,2.549,12.636,22.545,21.963,2.835
JY41-5,2606.875,1,227.116,249.364,2.549,12.626,21.062,20.479,2.682
JY41-5,2607.625,1,224.172,249.535,2.545,12.515,19.765,19.311,2.56
JY41-5,2607.75,1,223.06,251.188,2.525,12.793,25.578,25.679,2.802
JY41-5,2609.625,1,175.398,241.019,2.573,9.939,45.034,44.87,2.905
JY41-5,2609.75,1,182.158,241.498,2.562,9.948,46.845,46.698,2.849
JY41-5,2610.5,1,188.019,242.216,2.546,10.328,51.016,51.025,2.832
JY41-5,2610.75,1,215.214,249.208,2.535,10.445,13.954,13.246,2.838
JY41-5,2611.5,1,224.492,249.54,2.534,11.313,10.969,10.61,2.824
JY41-5,2614.625,1,232.853,246.094,2.478,9.808,71.816,71.342,2.811
JY41-5,2615,2,418.372,266.23,2.432,13.646,16.956,16.514,4.271
JY41-5,2615.125,2,439.984,261.819,2.421,13.551,20.279,19.868,4.235
JY41-5,2615.25,2,435.24,254.145,2.431,13.059,26.792,26.374,4.027
JY41-5,2615.5,2,326.75,234.854,2.518,9.94,46.304,44.871,3.096
JY41-5,2616.625,1,188.415,252.166,2.472,10.204,19.568,19.422,1.329
JY41-5,2616.75,1,182.427,250.89,2.48,9.304,26.249,25.627,1.297
JY41-5,2616.875,1,184.242,249.099,2.488,9.029,29.672,28.477,1.366
JY41-5,2617.625,1,190.967,247.141,2.496,9.515,28.278,26.847,1.585
JY41-5,2617.75,1,199.499,247.019,2.465,8.646,23.443,22.333,2.364
JY41-5,2617.875,1,202.452,248.231,2.462,9.069,22.022,21.16,2.368
JY41-5,2618.5,1,201.064,248.967,2.465,9.755,22.707,22.042,2.332
JY41-5,2618.625,1,174.656,247.25,2.458,9.24,24.36,22.67,2.197
JY41-5,2618.75,1,168.856,246.184,2.465,9.695,21.966,20.94,2.323
JY41-5,2619.625,1,162.439,244.483,2.469,10.233,27.822,27.069,2.489
JY51-2,3051,2,175.43,87.082,230.376,2.645,16.008,46.33,41.569
JY51-2,3051.125,2,167.55,87.023,226.242,2.64,15.857,53.919,48.597
JY51-2,3051.25,2,157.413,87.017,219.731,2.64,14.985,70.227,63.129
JY51-2,3051.375,2,143.621,87.044,211.483,2.656,13.185,96.95,86.464
JY51-2,3051.5,2,127.417,87.084,202.526,2.686,11.071,132.088,116.881
JY51-2,3051.625,2,113.334,87.133,194.479,2.72,9.548,168.895,148.649
JY51-2,3051.75,2,105.441,87.207,189.479,2.743,8.991,196.271,171.991
JY51-2,3051.875,2,104.238,87.309,188.758,2.749,9.221,202.942,176.888
JY51-2,3052,2,107.913,87.43,192.031,2.741,10.009,184.75,160.127
JY51-2,3052.125,2,115.207,87.58,198.443,2.723,11.332,148.903,128.727
JY51-2,3096.75,1,182.256,80.686,236.111,2.637,15.29,52.927,53.185
JY51-2,3096.875,1,180.725,80.617,235.613,2.638,15.253,54.985,55.35
JY51-2,3097,1,180.748,80.611,234.721,2.634,15.251,57.085,57.579
JY51-2,3113.75,1,181.889,85.093,250.357,2.584,15.285,60.521,63.127
JY51-2,3113.875,1,183.554,85.067,249.723,2.583,14.805,62.51,64.981
JY51-2,3114,1,187.087,85.001,249.924,2.579,14.338,64.317,66.713
JY51-2,3121.75,1,197.751,82.348,243.829,2.59,13.681,67.485,68.694
JY51-2,3121.875,1,199.076,83.353,242.273,2.591,13.563,52.444,53.078
JY51-2,3122,1,200.575,84.303,242.398,2.597,13.482,37.139,37.661
JY51-2,3122.75,1,199.617,87.188,244.583,2.581,13.715,45.792,49.198
JY51-2,3122.875,1,194.529,87.296,243.245,2.579,12.95,68.363,71.53
JY51-2,3123,1,190.145,87.344,242.455,2.581,12.607,84.952,87.893
JY51-2,3124.75,1,220.514,88.132,243.152,2.558,13.977,33.637,35.554
JY51-2,3124.875,1,209.618,88.021,241.784,2.554,13.058,61.783,62.992
JY51-2,3125,1,200.075,87.938,241.279,2.553,12.377,88.287,88.423
JY51-2,3125.75,1,195.766,87.596,240.133,2.59,12.956,34.808,33.673
JY51-2,3125.875,1,198.144,87.496,241.758,2.586,12.266,23.094,22.808
JY51-2,3126,1,200.502,87.365,243.396,2.577,11.892,16.766,17.519
JY51-2,3126.75,1,210.597,87.254,241.373,2.554,12.549,136.532,135.525
JY51-2,3126.875,1,213.353,87.307,240.899,2.562,12.874,130.003,128.972
JY51-2,3127,1,215.856,87.332,241.125,2.565,13.187,121.324,120.552
JY51-2,3127.75,1,220.436,86.589,248.18,2.541,12.897,100.257,101.324
JY51-2,3127.875,1,219.861,86.496,247.951,2.535,12.769,105.058,104.294
JY51-2,3128,1,217.983,86.474,247.286,2.531,12.637,103.454,99.893
JY51-2,3128.75,1,208.031,86.716,248.064,2.554,13.1,18.34,19.086
JY51-2,3128.875,1,208.617,86.818,248.603,2.547,13.139,24.706,24.839
JY51-2,3129,1,211.984,86.998,248.504,2.54,13.074,29.053,28.587
JY51-2,3129.75,1,206.528,88.497,247.599,2.548,12.015,21.696,23.799
JY51-2,3129.875,1,205.527,88.696,247.745,2.541,11.904,37.006,39.705
JY51-2,3130,1,206.843,88.952,247.091,2.535,11.731,71.285,73.585
JY51-2,3130.75,1,209.244,91.377,248.962,2.554,12.227,86.728,89.376
JY51-2,3130.875,1,212.2,91.659,249.2,2.542,12.254,80.249,83.804
JY51-2,3131,1,214.879,91.839,248.329,2.533,12.17,82.426,86.848
JY51-2,3131.75,1,219.961,91.684,245.635,2.561,12.059,92.576,94.686
JY51-2,3131.875,1,235.09,91.747,245.432,2.565,12.672,80.353,80.979
JY51-2,3132,1,253.443,91.821,246.053,2.567,13.445,62.62,62.417
JY51-2,3132.75,1,241.844,91.023,253.556,2.557,12.637,40.905,43.503
JY51-2,3132.875,1,236.655,90.954,252.149,2.549,12.715,47.521,49.899
JY51-2,3133,1,238.573,90.992,251.41,2.541,13.08,51.14,53.062
JY51-2,3133.75,1,233.777,93.004,252.517,2.524,12.706,39.466,40.769
JY51-2,3133.875,1,232.485,93.637,252.896,2.526,12.44,35.869,36.619
JY51-2,3134,1,232.517,94.347,253.473,2.528,12.481,29.466,30.011
JY51-2,3135.75,1,276.671,98.397,248.399,2.54,12.583,20.761,21.939
JY51-2,3135.875,1,272.344,98.358,246.653,2.532,12.587,19.319,20.746
JY51-2,3136,1,266.95,98.324,244.615,2.522,12.574,20.238,21.941
JY51-2,3136.75,1,274.743,99,242.686,2.496,10.65,123.96,121.977
JY51-2,3136.875,1,293.19,99.162,246.378,2.507,10.741,99.418,94.587
JY51-2,3137,1,322.456,99.329,250.973,2.522,11.043,58.178,53.709
JY51-2,3138.25,1,404.745,100.284,250.672,2.455,11.309,19.634,20.41
JY51-2,3138.375,1,436.878,100.292,251.91,2.454,11.41,19.074,20.166
JY51-2,3138.5,1,457.92,100.375,253.352,2.457,11.954,26.341,27.864
JY51-2,3139.75,1,244.393,102.668,243.332,2.543,9.72,16.313,16.957
JY51-2,3139.875,1,232.701,102.827,247.44,2.516,10.917,20.606,20.728
JY51-2,3140,1,225.779,102.938,249.809,2.503,11.382,21.876,21.387
JY51-2,3140.75,1,217.185,103.791,241.879,2.52,10.56,37.996,40.371
JY51-2,3140.875,1,221.863,103.61,239.404,2.506,10.544,55.825,57.866
JY51-2,3141,1,225.801,103.315,238.477,2.495,10.508,65.907,67.328
JY51-2,3141.75,1,194.118,101.821,237.229,2.49,9.914,92.236,92.513
JY51-2,3141.875,1,184.389,102.104,236.011,2.492,9.918,101.744,101.421
JY56-z1,2866.375,2,152.601,223.37,2.714,13.397,71.349,72.815,2.559
JY56-z1,2866.5,2,133.628,214.84,2.744,11.741,90.943,92.315,2.309
JY56-z1,2866.75,2,104.356,202.746,2.762,10.043,152.793,153.105,1.983
JY56-z1,2867.125,2,115.596,213.184,2.684,11.452,163.46,165.635,2.912
JY56-z1,2867.25,2,131.687,221.84,2.658,12.74,130.628,132.459,3.391
JY56-z1,2867.625,1,177.197,254.803,2.662,17.57,49.864,50.217,4.042
JY56-z1,2872,1,200.83,249.726,2.667,15.484,39.812,44.01,3.55
JY56-z1,2872.125,1,194.706,244.837,2.68,14.583,40.752,44.996,3.553
JY56-z1,2872.25,1,193.199,240.661,2.686,13.959,40.943,44.926,3.616
JY56-z1,2875,1,190.021,245.966,2.663,14.962,12.27,13.911,2.867
JY56-z1,2875.125,1,189.493,245.589,2.664,15.356,17.547,19.83,2.941
JY56-z1,2875.25,1,189.136,244.793,2.664,15.638,25.559,28.815,3.051
JY56-z1,2875.5,1,191.197,242.298,2.666,15.247,44.38,50.463,3.275
JY56-z1,2875.625,1,189.202,241.303,2.664,14.593,53.061,60.652,3.336
JY56-z1,2875.75,1,185.499,240.591,2.66,13.94,60.186,69.009,3.372
JY56-z1,2876,1,181.968,239.408,2.655,13.66,67.595,77.622,3.335
JY56-z1,2876.125,1,182.889,238.572,2.657,13.982,68.897,79.102,3.254
JY56-z1,2876.25,1,184.038,237.444,2.663,14.189,69.171,79.461,3.19
JY56-z1,2877.625,1,180.531,239.221,2.655,14.002,70.858,83.3,3.653
JY56-z1,2877.75,1,185.464,239.757,2.648,14.306,65.972,77.531,3.828
JY56-z1,2877.875,1,189.524,239.646,2.642,14.393,60.21,70.78,3.965
JY56-z1,2878,1,189.772,239.903,2.64,14.259,54.73,64.446,4.05
JY56-z1,2878.125,1,187.322,240.407,2.643,14.073,50.622,59.849,4.081
JY56-z1,2878.25,1,184.482,240.931,2.649,13.917,49.277,58.695,4.043
JY56-z1,2878.375,1,181.292,241.241,2.656,13.737,50.974,61.338,3.933
JY56-z1,2878.5,1,177.188,241.159,2.665,13.588,55.22,67.131,3.775
JY56-z1,2878.625,1,173.101,240.67,2.676,13.617,60.521,74.078,3.587
JY56-z1,2880,1,176.698,245.5,2.645,14.224,69.053,86.223,2.742
JY56-z1,2880.125,1,180.847,245.249,2.644,14.565,69.449,86.73,2.751
JY56-z1,2880.25,1,185.538,244.428,2.648,14.829,68.241,85.244,2.759
JY56-z1,2883.125,1,186.201,264.913,2.641,16.821,59.908,75.527,3.211
JY56-z1,2883.25,1,188.081,265.071,2.638,17.161,62.128,78.257,3.307
JY56-z1,2883.375,1,189.515,265.097,2.633,17.337,62.31,78.35,3.419
JY56-z1,2886.125,1,190.466,267.539,2.634,14.365,31.394,35.158,3.37
